imdb_id,director,plot,box_office,poster_url,runtime_minutes,metascore,movieId,title,release_year,status
tt0118040,John Dahl,A Seattle medical examiner uses an experimental memory transference drug to unravel the mystery surrounding his wife's brutal murder.,2821671.0,https://m.media-amazon.com/images/M/MV5BMjQxODM0MjY2Nl5BMl5BanBnXkFtZTgwOTkwMDcyMTI@._V1_SX300.jpg,117.0,,103,Unforgettable (1996),1996.0,success
tt0116483,Dennis Dugan,"After his grandmother's house is repossessed by the IRS, a bad tempered hockey player takes his talents to golf to earn the big bucks and get his grandmothers house back.",39041354.0,https://m.media-amazon.com/images/M/MV5BMzMyZTM1MTMtNDdjOS00NzIzLTkxY2QtZTU4OGYxOTUwNDMxXkEyXkFqcGc@._V1_SX300.jpg,92.0,31.0,104,Happy Gilmore (1996),1996.0,success
tt0117110,Brian Henson,"The Muppets set sail in search of treasure, with Jim Hawkins and Long John Silver.",34327391.0,https://m.media-amazon.com/images/M/MV5BZmE3MmM4NTYtM2JhYS00ZjIwLWExOTItOTI3YjI4ZDQ2NjBhXkEyXkFqcGc@._V1_SX300.jpg,99.0,64.0,107,Muppet Treasure Island (1996),1996.0,success
tt0112573,Mel Gibson,Scottish warrior William Wallace leads his countrymen in a rebellion to free his homeland from the tyranny of King Edward I of England.,75609945.0,https://m.media-amazon.com/images/M/MV5BNGMxZDBhNGQtYTZlNi00N2UzLWI4NDEtNmUzNWM2NTdmZDA0XkEyXkFqcGc@._V1_SX300.jpg,178.0,68.0,110,Braveheart (1995),1995.0,success
tt0075314,Martin Scorsese,"A mentally unstable veteran works as a nighttime taxi driver in New York City, where the perceived decadence and sleaze fuels his urge for violent action.",28262574.0,https://m.media-amazon.com/images/M/MV5BZDNhMGYwM2UtMTdlZS00MGQ1LWI2YzAtODY5YWI1MjYyNzRmXkEyXkFqcGc@._V1_SX300.jpg,114.0,94.0,111,Taxi Driver (1976),1976.0,success
,,,,,,,11,"American President, The (1995)",1995.0,failed
,,,,,,,29,"City of Lost Children, The (Cité des enfants perdus, La) (1995)",1995.0,failed
,,,,,,,30,Shanghai Triad (Yao a yao yao dao waipo qiao) (1995),1995.0,failed
,,,,,,,32,Twelve Monkeys (a.k.a. 12 Monkeys) (1995),1995.0,failed
,,,,,,,47,Seven (a.k.a. Se7en) (1995),1995.0,failed
,,,,,,,50,"Usual Suspects, The (1995)",1995.0,failed
,,,,,,,54,"Big Green, The (1995)",1995.0,failed
,,,,,,,58,"Postman, The (Postino, Il) (1994)",1994.0,failed
,,,,,,,60,"Indian in the Cupboard, The (1995)",1995.0,failed
,,,,,,,68,French Twist (Gazon maudit) (1995),1995.0,failed
,,,,,,,73,"Misérables, Les (1995)",1995.0,failed
,,,,,,,78,"Crossing Guard, The (1995)",1995.0,failed
,,,,,,,79,"Juror, The (1996)",1996.0,failed
,,,,,,,80,"White Balloon, The (Badkonake sefid) (1995)",1995.0,failed
,,,,,,,82,Antonia's Line (Antonia) (1995),1995.0,failed
,,,,,,,96,In the Bleak Midwinter (1995),1995.0,failed
,,,,,,,97,"Hate (Haine, La) (1995)",1995.0,failed
,,,,,,,105,"Bridges of Madison County, The (1995)",1995.0,failed
,,,,,,,106,Nobody Loves Me (Keiner liebt mich) (1994),1994.0,failed
,,,,,,,108,Catwalk (1996),1996.0,failed
,,,,,,,112,Rumble in the Bronx (Hont faan kui) (1995),1995.0,failed
tt0115645,Barbet Schroeder,Two parents deal with the effects when their son is accused of murdering his girlfriend.,8797839.0,https://m.media-amazon.com/images/M/MV5BMTQxMGYzZWMtODdhNy00MDYxLTg2Y2MtZjBlNzMyYWY1ZTA4XkEyXkFqcGc@._V1_SX300.jpg,108.0,,113,Before and After (1996),1996.0,success
tt0112373,Jon Blair,"Tells the story of the Frank family and paints a portrait of their brash and free-spirited daughter Anne, perhaps the world's most famous victim of the Holocaust.",1310200.0,https://m.media-amazon.com/images/M/MV5BYzQ4M2E0MTAtMDZmZS00ZjhhLWI2N2YtMDdiYWVmZDQ1NTMwXkEyXkFqcGc@._V1_SX300.jpg,117.0,,116,Anne Frank Remembered (1995),1995.0,success
tt0116606,Eric Schaeffer,Two NYC roommates have a pact to jump off Brooklyn Bridge if they haven't found life partners before she's 30. That's less than a month away.,2420162.0,https://m.media-amazon.com/images/M/MV5BYWFkNzdhZjMtOGI5Zi00MmFiLTljN2QtYzcyOTQxOGQ4OTI4XkEyXkFqcGc@._V1_SX300.jpg,92.0,33.0,118,If Lucy Fell (1996),1996.0,success
tt0114536,Andrew Davis,"Ruben and Robby are twin brothers, adopted by Mona, one of the wealthiest - and most eccentric - women in Santa Barbara. Ruben is devoted to Mona, but Robby is more devoted to her money. So when Mona leaves her fortune and estate ...",3150170.0,https://m.media-amazon.com/images/M/MV5BNjVhMzhiMzMtYzg5Zi00ZTVkLTkyZGEtOGM3ZTE1Y2ZkODQ3XkEyXkFqcGc@._V1_SX300.jpg,135.0,,119,"Steal Big, Steal Little (1995)",1995.0,success
tt0103859,Reginald Hudlin,A successful executive and womanizer finds his lifestyle choices have turned back on him when his new female boss turns out to be an even bigger deviant than he is.,70052444.0,https://m.media-amazon.com/images/M/MV5BMjI1OWE5NjAtNmZjMy00NDA0LWI4OGItMTgxNDM3YmVhMDliXkEyXkFqcGc@._V1_SX300.jpg,117.0,45.0,122,Boomerang (1992),1992.0,success
tt0116324,David O. Russell,"A young man, his wife, and his incompetent case worker travel across country to find his birth parents.",14702438.0,https://m.media-amazon.com/images/M/MV5BZjI5M2YzMDEtY2EwNS00MTQzLThkODEtNjkzMzRlOWZhNmYzXkEyXkFqcGc@._V1_SX300.jpg,92.0,82.0,125,Flirting With Disaster (1996),1996.0,success
tt0113451,William Friedkin,"A bright assistant D.A. investigates a gruesome hatchet murder and hides a clue he found at the crime scene. Under professional threats and an attempt on his life, he goes on heartbroken because evidence point to the woman he stil...",9851610.0,https://m.media-amazon.com/images/M/MV5BZGZjNjZjY2QtYjJkNC00OTVmLWJiN2QtYjRiZGQyMDZlYjI4XkEyXkFqcGc@._V1_SX300.jpg,95.0,33.0,132,Jade (1995),1995.0,success
tt0116130,David S. Ward,"Lt. Cmdr. Tom Dodge is assigned as Captain to the USS Stingray, an old diesel driven submarine that has seen better days.",25785603.0,https://m.media-amazon.com/images/M/MV5BZGEyMTczZjktMTVkNC00Zjg3LTljOWQtNjQ1NjY0YWZjYjM0XkEyXkFqcGc@._V1_SX300.jpg,92.0,39.0,135,Down Periscope (1996),1996.0,success
tt0113756,Dirk Shafer,"Mockumentary look at Playgirl Magazine centerfold and 1992 Man of the Year, Dirk Shafer, who kept it a secret from the magazine that he is gay. Most of the film is a fictionalized retelling of Dirk's decision to send a photograph ...",209935.0,https://m.media-amazon.com/images/M/MV5BMjY3MjczMjQwMV5BMl5BanBnXkFtZTcwNDM3OTEzMQ@@._V1_SX300.jpg,86.0,,137,Man of the Year (1995),1995.0,success
tt0161048,Steve Drake,,,,88.0,,140,Up Close and Personal (1996),1996.0,success
tt0112442,Michael Bay,Two hip detectives protect a witness to a murder while investigating a case of stolen heroin from the evidence storage room from their police precinct.,65807024.0,https://m.media-amazon.com/images/M/MV5BMWNjZWEwNDMtMWE1ZC00MTgwLTk2YzAtYmE0NTkwOWVhMDI0XkEyXkFqcGc@._V1_SX300.jpg,119.0,41.0,145,Bad Boys (1995),1995.0,success
tt0109093,Hal Hartley,"An amnesiac wakes up on an NYC alley. He meets Isabelle, an ex nun now erotic writer, at a diner and follows her home. She helps him find his identity. Then there's Sofia, the porn star.",757088.0,https://m.media-amazon.com/images/M/MV5BYzUzMmVjYjItMTdkZC00NGRhLWIzODMtZWJkN2EzYzdkNDYxXkEyXkFqcGc@._V1_SX300.jpg,105.0,53.0,149,Amateur (1994),1994.0,success
tt0112384,Ron Howard,NASA must devise a strategy to return Apollo 13 to Earth safely after the spacecraft undergoes massive internal damage putting the lives of the three astronauts on board in jeopardy.,174692658.0,https://m.media-amazon.com/images/M/MV5BMGZmNGY1OTAtNjFkYS00MjcyLWFlZjUtYzEyMDllZGZhMzM3XkEyXkFqcGc@._V1_SX300.jpg,140.0,78.0,150,Apollo 13 (1995),1995.0,success
tt0114287,Michael Caton-Jones,"In 1713 Scotland, Rob Roy MacGregor is wronged by a nobleman and his nephew, becomes an outlaw in search of revenge while fleeing the Redcoats, and faces charges of being a Jacobite.",31596911.0,https://m.media-amazon.com/images/M/MV5BYzU2NzcxMjgtNDdjYi00MDRiLTg4ZWEtNDAzODNlYzEyN2NhXkEyXkFqcGc@._V1_SX300.jpg,139.0,55.0,151,Rob Roy (1995),1995.0,success
tt0112462,Joel Schumacher,"Batman must battle former district attorney Harvey Dent, who is now Two-Face and Edward Nygma, The Riddler with help from an amorous psychologist and a young circus acrobat who becomes his sidekick, Robin.",184069126.0,https://m.media-amazon.com/images/M/MV5BMTUyNjJhZWItMTZkNS00NDc4LTllNjUtYTg3NjczMzA5ZTViXkEyXkFqcGc@._V1_SX300.jpg,121.0,54.0,153,Batman Forever (1995),1995.0,success
tt0112495,John Boorman,An American tourist finds herself in the middle of a political uprising in Burma.,5750110.0,https://m.media-amazon.com/images/M/MV5BNWM2MDhlMjUtMTJkNi00MzVjLWJkZWItMmNhMGY2ZmIyMDQ3XkEyXkFqcGc@._V1_SX300.jpg,100.0,,155,Beyond Rangoon (1995),1995.0,success
tt0112541,"Paul Auster, Wayne Wang, Harvey Wang","Brooklyn Cigar Store is a neighborhood hangout in Brooklyn with Auggie Wren/H.Keitel as center. Some people are interviewed about Brooklyn, spiced up with statistics on Brooklyn.",1268636.0,https://m.media-amazon.com/images/M/MV5BZTU0ZTE1M2ItNzI4Yi00MmI0LWE2M2YtMThlYzI1ZmY5N2QwXkEyXkFqcGc@._V1_SX300.jpg,83.0,56.0,156,Blue in the Face (1995),1995.0,success
tt0109370,Michael Moore,"The U.S. President, low in the opinion polls, gets talked into raising his popularity by trying to start a cold war against Canada.",163971.0,https://m.media-amazon.com/images/M/MV5BMTUwNDU0NzcwMl5BMl5BanBnXkFtZTcwNzk1NjAzNA@@._V1_SX300.jpg,91.0,,157,Canadian Bacon (1995),1995.0,success
tt0112642,Brad Silberling,An afterlife therapist and his daughter meet a friendly young ghost when they move into a crumbling mansion in order to rid the premises of wicked spirits.,100544179.0,https://m.media-amazon.com/images/M/MV5BZjYzZWZlYzYtZWZkYy00YjRkLWIxN2EtNjY1MGZmYmQxYTIxXkEyXkFqcGc@._V1_SX300.jpg,100.0,49.0,158,Casper (1995),1995.0,success
tt0112688,Spike Lee,"Young drug pushers in the projects of Brooklyn live hard dangerous lives, trapped between their drug bosses and the detectives out to stop them.",13071518.0,https://m.media-amazon.com/images/M/MV5BZTI5OWEwOGQtMzE1Ny00NWM0LTlmOGItYTRhNzlkY2E3Nzk2XkEyXkFqcGc@._V1_SX300.jpg,128.0,71.0,159,Clockers (1995),1995.0,success
tt0112715,Frank Marshall,"When an expedition to the African Congo ends in disaster, a new team is assembled to find out what went wrong.",81022101.0,https://m.media-amazon.com/images/M/MV5BOTc0MmM1MmMtYTI0Yi00YzJlLTg4MjctNjBlOGQ4NGJjZTNmXkEyXkFqcGc@._V1_SX300.jpg,109.0,22.0,160,Congo (1995),1995.0,success
tt0112740,Tony Scott,"On a U.S. nuclear missile sub, a young First Officer stages a mutiny to prevent his trigger-happy Captain from launching his missiles before confirming his orders to do so.",91387195.0,https://m.media-amazon.com/images/M/MV5BNTNhZDk2NmQtNDc3ZC00Nzk3LWFmNTctYTc0OWMyNGM0ZWYyXkEyXkFqcGc@._V1_SX300.jpg,116.0,66.0,161,Crimson Tide (1995),1995.0,success
tt0109508,Terry Zwigoff,An intimate portrait of controversial cartoonist Robert Crumb and his traumatized family.,3041083.0,https://m.media-amazon.com/images/M/MV5BZDQ2NjNkZTktNTg4MC00ZTBkLTlkMDItYzIyODA4M2MzMzdjXkEyXkFqcGc@._V1_SX300.jpg,119.0,93.0,162,Crumb (1994),1994.0,success
tt0112851,Robert Rodriguez,Former musician and gunslinger El Mariachi arrives at a small Mexican border town after being away for a long time. His past quickly catches up with him and he soon gets entangled with the local drug kingpin Bucho and his gang.,25405445.0,https://m.media-amazon.com/images/M/MV5BN2IzOThmNTMtODE4My00NTI1LThkOWMtNTA4MTc4NWI1NTNlXkEyXkFqcGc@._V1_SX300.jpg,104.0,55.0,163,Desperado (1995),1995.0,success
tt0112857,Carl Franklin,"A Black war hero is hired to find a mysterious woman, and gets mixed up in a murderous political scandal in 1948 Los Angeles.",16140822.0,https://m.media-amazon.com/images/M/MV5BNDM1YzFjMWYtOTEyNS00Mzk3LWFhNzEtYTBlYmMxNDZlYjdlXkEyXkFqcGc@._V1_SX300.jpg,102.0,78.0,164,Devil in a Blue Dress (1995),1995.0,success
tt0112864,John McTiernan,"John McClane is forced out of suspension to play a game of ""Simon Says"" by a terrorist who has planted bombs all around New York City and will detonate them if McClane doesn't do what he says.",100012499.0,https://m.media-amazon.com/images/M/MV5BYjkzNzdkMTctNzMwMS00M2Q0LWIyOTMtNmM2NDY5NWZjNTJlXkEyXkFqcGc@._V1_SX300.jpg,128.0,58.0,165,Die Hard: With a Vengeance (1995),1995.0,success
tt0113071,Jerry Zucker,"Lancelot falls in love with Guinevere, who is due to be married to King Arthur. Meanwhile, a violent warlord tries to seize power from Arthur and his Knights of the Round Table.",37600435.0,https://m.media-amazon.com/images/M/MV5BYTNmNzJiOWItZTM4Mi00NmFjLWJkNzctZGE0YTA2ZjgwZmM0XkEyXkFqcGc@._V1_SX300.jpg,134.0,57.0,168,First Knight (1995),1995.0,success
tt0113114,Dwight H. Little,Teenager Jesse becomes reunited with Willy two years after the whale's jump to freedom as the teenager tries to rescue the killer whale and other orcas from an oil spill.,30077111.0,https://m.media-amazon.com/images/M/MV5BMmVjZjMxMmUtYWQ4Mi00YzAzLThkMmQtZjNmMGQyNDVkNzk2XkEyXkFqcGc@._V1_SX300.jpg,95.0,,169,Free Willy 2: The Adventure Home (1995),1995.0,success
tt0113243,Iain Softley,Teenage hackers discover a criminal conspiracy with plans to use a computer virus that will capsize five oil tankers.,7563728.0,https://m.media-amazon.com/images/M/MV5BOGZkZTc2ZjItNzIzMS00ODRlLTliNjgtZjRmNzM2NjkzZTU1XkEyXkFqcGc@._V1_SX300.jpg,105.0,46.0,170,Hackers (1995),1995.0,success
tt0113464,Christopher Ashley,A poignant romantic comedy about the quest for love and intimacy in the age of AIDS. A story of a thirtyish gay actor/waiter who decides to become celibate...the risk of AIDS has taken all the joy from sex.,3487767.0,https://m.media-amazon.com/images/M/MV5BODZjNzc1Y2MtZWE1NC00ZjU3LWJkZGMtMTExNGY3NzczMzYxXkEyXkFqcGc@._V1_SX300.jpg,92.0,,171,Jeffrey (1995),1995.0,success
tt0113481,Robert Longo,"A data courier, literally carrying a data package inside his head, must deliver it before he dies from the burden or is killed by the Yakuza.",19075720.0,https://m.media-amazon.com/images/M/MV5BZGFjNWVhMzktZjJkZi00NWI3LWJiY2MtMTM1MGMxYzI0NmFjXkEyXkFqcGc@._V1_SX300.jpg,96.0,36.0,172,Johnny Mnemonic (1995),1995.0,success
tt0113492,Danny Cannon,"In a dystopian future, Joseph Dredd, the most famous Judge (a police officer with instant field judiciary powers), is convicted for a crime he did not commit and must face his murderous counterpart.",34693481.0,https://m.media-amazon.com/images/M/MV5BZWM0MjExNzMtNGJkMy00MDNhLTlkOTctNDFiYzVjNTVmNGFjXkEyXkFqcGc@._V1_SX300.jpg,96.0,,173,Judge Dredd (1995),1995.0,success
tt0113500,John Fortenberry,Jobless loser Tommy Collins is sequestered to be a juror in a serial killer trial. He does everything he can to prolong the trial and deliberations to take full advantage of the free lodging and food.,17014653.0,https://m.media-amazon.com/images/M/MV5BNjc1NmZmYWYtMzJlOC00MzJmLTg0MTMtMzIyZmRmZGU2MGFmXkEyXkFqcGc@._V1_SX300.jpg,88.0,,174,Jury Duty (1995),1995.0,success
tt0113540,Larry Clark,"A day in the life of a group of teens as they travel around New York City skating, drinking, smoking and deflowering virgins.",7412216.0,https://m.media-amazon.com/images/M/MV5BZDVlZjdkM2YtNTU3ZS00NjVmLWEwMWMtOWQ3MTM1Mzk4MWM2XkEyXkFqcGc@._V1_SX300.jpg,91.0,63.0,175,Kids (1995),1995.0,success
tt0113677,Tom DiCillo,This ultimate tribute to all independent filmmakers takes place during one day on the set of a non-budget movie.,1111790.0,https://m.media-amazon.com/images/M/MV5BMzUyMmFhMTAtM2MzNS00ODZkLWIwM2UtYTA2OTAzYzA5OWMxXkEyXkFqcGc@._V1_SX300.jpg,90.0,81.0,176,Living in Oblivion (1995),1995.0,success
tt0113690,Clive Barker,A private detective guards an illusionist's beautiful Wife.,13294422.0,https://m.media-amazon.com/images/M/MV5BNDg1OTc0MDQwNl5BMl5BanBnXkFtZTcwMjQ3NDk0NA@@._V1_SX300.jpg,109.0,,177,Lord of Illusions (1995),1995.0,success
tt0113729,Antonia Bird,The wild and sexy story of two passionate young people who take to the road for the incredible adventure of their lives.,15453274.0,https://m.media-amazon.com/images/M/MV5BZjVlZGY3ZTItYjZkMS00N2U4LTk1ZWMtNTFjYTdiYmFmZWRmXkEyXkFqcGc@._V1_SX300.jpg,93.0,,179,Mad Love (1995),1995.0,success
tt0113749,Kevin Smith,"Both dumped by their girlfriends, two best friends seek refuge in the local mall.",2122561.0,https://m.media-amazon.com/images/M/MV5BZDM2MWVkMWItNjhjMy00MDUzLWEyOTAtN2I0MzNlZjc4Mjk0XkEyXkFqcGc@._V1_SX300.jpg,94.0,41.0,180,Mallrats (1995),1995.0,success
tt0899194,Thomas C. Grane,A behind the scenes look at the making of 'Mighty Morphin Power Rangers the Movie'.,,,20.0,,181,Mighty Morphin Power Rangers: The Movie (1995),1995.0,success
tt0110620,Michael Almereyda,"This ultra-hip, post-modern vampire tale is set in contemporary New York City. Members of a dysfunctional family of vampires are trying to come to terms with each other, in the wake of their father's death. Meanwhile, they are bei...",443169.0,https://m.media-amazon.com/images/M/MV5BOWI2OWNjYzMtZTgxMC00ZWZhLTlhODAtMzE0ODY5Njc0MTAwXkEyXkFqcGc@._V1_SX300.jpg,93.0,64.0,184,Nadja (1994),1994.0,success
tt0113986,Chris Columbus,"When he finds out his longtime girlfriend is pregnant, a commitment-phobe realizes he might have to change his lifestyle for better or much, much worse.",69684532.0,https://m.media-amazon.com/images/M/MV5BMTQ2NGNiMDgtMDUyNy00MmU0LThhYzQtMTM1YmI3ZTFmOWQyXkEyXkFqcGc@._V1_SX300.jpg,103.0,47.0,186,Nine Months (1995),1995.0,success
tt0114095,Daisy von Scherler Mayer,"A 20-something, irresponsible party girl is bailed out of jail by her librarian godmother. To repay the loan, she starts working at the library and gradually turns her life around.",472370.0,https://m.media-amazon.com/images/M/MV5BMGI4NTdmZjUtNGJlMS00ZTRlLTk5ZTQtNjg3ODk3MmNkNzI4XkEyXkFqcGc@._V1_SX300.jpg,94.0,55.0,187,Party Girl (1995),1995.0,success
tt0114241,Norman René,"On Christmas Eve, a regretful husband admits to his high-spirited wife that he has hired a contract killer to take her out. She immediately flees. A nice couple offers her shelter, but everyone have dark secrets in this wacky movie.",103351.0,https://m.media-amazon.com/images/M/MV5BMDgzOWU5MmMtMDNhZC00NzRiLTkxMGUtNzk1OGY4OTEwMDY1XkEyXkFqcGc@._V1_SX300.jpg,91.0,,189,Reckless (1995),1995.0,success
tt0114323,Todd Haynes,An affluent and unexceptional homemaker in the suburbs develops multiple chemical sensitivity.,512245.0,https://m.media-amazon.com/images/M/MV5BMmFlNmIyZGEtMzdjZS00NTQwLTg3NmEtNjFmMDU0NTQwOGRmXkEyXkFqcGc@._V1_SX300.jpg,119.0,76.0,190,Safe (1995),1995.0,success
tt0114436,Paul Verhoeven,"A mysterious young drifter who calls herself Nomi Malone hitches a ride to Las Vegas, where she finds work as a stripper and sets about clawing her way to the top of the Vegas showgirls.",20350754.0,https://m.media-amazon.com/images/M/MV5BNzcyMjExNjg3OF5BMl5BanBnXkFtZTgwOTY4Mjc1MDE@._V1_SX300.jpg,131.0,25.0,193,Showgirls (1995),1995.0,success
tt0114478,Wayne Wang,"A Brooklyn smoke shop is the center of neighborhood activity, and the stories of its customers.",8367636.0,https://m.media-amazon.com/images/M/MV5BMzgwMGQ1NjAtMWZmYi00NDRhLWFkN2EtN2FjNmFlYWRhNzliXkEyXkFqcGc@._V1_SX300.jpg,112.0,70.0,194,Smoke (1995),1995.0,success
tt0114496,Lasse Hallström,A woman's world is rocked when she discovers her husband is cheating on her.,50865589.0,https://m.media-amazon.com/images/M/MV5BMjhlMjc5NzItMTJhNS00NTk5LTgxZDMtNWM1NzcwMDhmMDRmXkEyXkFqcGc@._V1_SX300.jpg,106.0,62.0,195,Something to Talk About (1995),1995.0,success
tt0114508,Roger Donaldson,A group of scientists try to track down and trap a killer alien seductress before she successfully mates with a human.,60074103.0,https://m.media-amazon.com/images/M/MV5BMjEzOTkxNTcyM15BMl5BanBnXkFtZTcwOTk0MjI3NA@@._V1_SX300.jpg,108.0,49.0,196,Species (1995),1995.0,success
